experiment 1;surface bulk 2%;sample 1;1;;2;;3;;4;;5;;6;;7;;8;;9;;10;;;combined;;;;experiment 1;surface bulk 2%;sample 1;
;;grader;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;;nucelous ;myotubes;;;;;grader;nucelous 
;;-4;0.012755788;0.038858845;0.014823051;0.014823051;0.018078751;0.032430063;0.01786851;0.035562262;0.015483644;0.030966057;0.00336664;0.019862441;0.014582337;0.025016652;0.012553284;0.019139524;0.012719081;0.015241909;0.014015845;0.020853643;;0.013624693;0.025275445;;;;;-4;
;;-2;0.011827203;0.024742765;0.01342411;0.01342411;0.017463047;0.026428356;0.016149267;0.022582148;0.014146442;0.023310642;0.00311392;0.018153268;0.014733234;0.022260341;0.011904324;0.015333507;0.012611768;0.014879696;0.013415385;0.01583105;;0.01287887;0.019694588;;;;;-2;
;;0;0.013133576;0.019009886;0.013458767;0.013458767;0.01775409;0.023841038;0.016068604;0.019837849;0.014245768;0.018954473;0.00629075;0.019148496;0.015680737;0.021308591;0.013558466;0.023991028;0.012815369;0.016146415;0.013596092;0.016916689;;0.013660222;0.019261323;;;;;0;
;;2;0.012077717;0.014820622;0.011884054;0.011884054;0.016751616;0.015126739;0.014546672;0.013742289;0.013712485;0.014882249;0.002878958;0.01475055;0.013572445;0.016341359;0.01167429;0.014178403;0.01201625;0.012532001;0.012467748;0.013136375;;0.012158224;0.014139464;;;;;2;
;;4;0.011825805;0.013596225;0.012463152;0.012463152;0.014306028;0.012417497;0.013954916;0.012676829;0.013729522;0.015283221;0.003052308;0.0153652;0.012918032;0.013916091;0.011578521;0.018048241;0.012204322;0.012958327;0.012798137;0.014573879;;0.011883074;0.014129866;;;;;4;
;;6;0.011583697;0.013146307;0.012014083;0.012014083;0.013686667;0.012002648;0.013306474;0.011848176;0.013295755;0.012885922;0.003472746;0.013058595;0.012425282;0.012433858;0.011425425;0.017452048;0.011680093;0.012915541;0.012770417;0.013717123;;0.011566064;0.01314743;;;;;6;
;;8;0.011879262;0.013190871;0.011854777;0.011854777;0.013562687;0.010904004;0.013309176;0.011754901;0.012460842;0.013316439;0.003359281;0.012177853;0.012346104;0.011885537;0.011132887;0.015741217;0.011607586;0.012704258;0.012484626;0.013762867;;0.011399723;0.012729272;;;;;8;
;;10;0.012395384;0.012357598;0.011871032;0.011871032;0.013160733;0.010492132;0.012408227;0.010561899;0.01253334;0.012159967;0.003635658;0.011850181;0.012470578;0.011511696;0.011847202;0.015912905;0.011477807;0.01171838;0.012393767;0.013198654;;0.011419373;0.012163444;;;;;10;
;;12;0.011461184;0.011446195;0.011433283;0.011433283;0.012411657;0.010378438;0.011926413;0.009986633;0.012400101;0.012405382;0.003598269;0.011313511;0.012055133;0.01100565;0.01169753;0.015317022;0.011220254;0.010586712;0.011719246;0.012314432;;0.010992307;0.011618726;;;;;12;
;;14;0.011374951;0.010803008;0.011316524;0.011316524;0.012240874;0.01066996;0.011784779;0.009622451;0.01175653;0.011391965;0.002897299;0.011047391;0.011809148;0.010660468;0.01152351;0.013365778;0.010991124;0.010154742;0.011437194;0.011979774;;0.010713193;0.011101206;;;;;14;
;;16;0.011550039;0.011212705;0.011442465;0.011442465;0.011374133;0.011911446;0.01172738;0.00954151;0.011254843;0.012431282;0.00298406;0.011033663;0.011306006;0.009705304;0.01152876;0.011652919;0.0107619;0.010116313;0.011255365;0.011409465;;0.010518495;0.011045707;;;;;16;
;;18;0.011588249;0.010856643;0.011340959;0.011340959;0.011287846;0.012801772;0.011361148;0.00959002;0.010888578;0.013565183;0.003072622;0.011362284;0.011501986;0.009611358;0.011243214;0.010924464;0.010584056;0.009965853;0.011306446;0.011565339;;0.01041751;0.011158388;;;;;18;
;;20;0.011185181;0.010422222;0.011328026;0.011328026;0.01106517;0.013335419;0.011131369;0.009309652;0.010914434;0.012370431;0.002711588;0.011475334;0.011012317;0.009754985;0.011116993;0.012139659;0.010823669;0.009994209;0.011016313;0.01126564;;0.010230506;0.011139558;;;;;20;
;;22;0.01097897;0.010462066;0.011254179;0.011254179;0.011424227;0.014282658;0.010948874;0.009147409;0.010677919;0.011177781;0.003410438;0.01249546;0.01108498;0.009888963;0.011067227;0.01304262;0.010896849;0.009868219;0.010631345;0.010982932;;0.010237501;0.011260229;;;;;22;
;;24;0.010676411;0.010282848;0.011017159;0.011017159;0.011380343;0.014334202;0.01059262;0.009347306;0.010549201;0.010395378;0.002788171;0.011966825;0.010793746;0.00986018;0.011023835;0.010083115;0.010834799;0.009692438;0.010410404;0.011244134;;0.010006669;0.010822359;;;;;24;
;;26;0.010847561;0.010005103;0.010576062;0.010576062;0.010628229;0.012628207;0.010989356;0.009276526;0.010184786;0.010329998;0.002978595;0.012326003;0.010794624;0.009364246;0.011208428;0.009034017;0.010659317;0.009494378;0.010691576;0.01110397;;0.009955853;0.010413851;;;;;26;
;;28;0.010494793;0.009844123;0.010679966;0.010679966;0.010299259;0.011236679;0.01085469;0.008825008;0.010063783;0.009956018;0.002844553;0.01216919;0.010957317;0.009514511;0.011417829;0.009484018;0.010700311;0.009826167;0.010741693;0.010849264;;0.009905419;0.010238494;;;;;28;
;;30;0.010470826;0.009637165;0.010932608;0.010932608;0.01069177;0.010836022;0.01017587;0.008895276;0.010405153;0.010618948;0.002859763;0.012506926;0.010589396;0.00984744;0.011127853;0.00987899;0.010644157;0.010011753;0.010064766;0.010576513;;0.009796216;0.010374164;;;;;30;
;;32;0.010514192;0.009540685;0.010367619;0.010367619;0.010189228;0.010535454;0.009632795;0.008620942;0.010511206;0.009229066;0.002771647;0.011698286;0.01049005;0.009684621;0.011256867;0.009608285;0.010287274;0.009688245;0.010146629;0.010063839;;0.009616751;0.009903704;;;;;32;
;;34;0.01077223;0.00983301;0.010348434;0.010348434;0.009909816;0.009946113;0.009718728;0.008814387;0.009984702;0.00933455;0.002772332;0.011239389;0.010376928;0.009561119;0.011027227;0.008508881;0.010518587;0.009288292;0.010202542;0.01022642;;0.009563153;0.00971006;;;;;34;
;;36;0.010521484;0.009737641;0.009947888;0.009947888;0.010092575;0.009661302;0.009463339;0.008516215;0.010258218;0.009622184;0.002882371;0.01059835;0.010578808;0.009339367;0.010838513;0.008714174;0.010393102;0.009610065;0.009933004;0.009992985;;0.00949093;0.009574017;;;;;36;
;;38;0.010362778;0.009614743;0.010108755;0.010108755;0.010042787;0.009883817;0.009824379;0.008245589;0.010114463;0.008913106;0.002799604;0.010495895;0.010416023;0.008976385;0.010581369;0.008782018;0.010489212;0.009681525;0.010135303;0.009984809;;0.009487467;0.009468664;;;;;38;
;;40;0.010345307;0.009429718;0.010369142;0.010369142;0.009673888;0.009407425;0.009948699;0.0083981;0.009947326;0.009235819;0.002704572;0.010315428;0.010140783;0.009024603;0.010673345;0.010156562;0.010441077;0.009745757;0.010367125;0.009834656;;0.009461126;0.009591721;;;;;40;
;;42;0.010160171;0.009454662;0.010474248;0.010474248;0.009124061;0.008777166;0.009976618;0.008395093;0.009823553;0.008832435;0.002590744;0.010376192;0.009946599;0.008847635;0.01081315;0.009482908;0.010195434;0.009851808;0.01029221;0.009757353;;0.009339679;0.00942495;;;;;42;
;;44;0.010410629;0.009599575;0.010038894;0.010038894;0.009274671;0.008818568;0.010033238;0.008191863;0.00990423;0.009064297;0.002727291;0.011319294;0.010334997;0.008873354;0.010745831;0.009933519;0.009630456;0.010842094;0.00998187;0.009854754;;0.009308211;0.009653621;;;;;44;
;;46;0.010115666;0.009175756;0.010147936;0.010147936;0.009223703;0.008919477;0.00987423;0.008124941;0.009857018;0.009042187;0.002675268;0.010202545;0.010033747;0.008953249;0.010677455;0.00976736;0.009790784;0.009819575;0.010067757;0.009628684;;0.009246356;0.009378171;;;;;46;
;;48;0.010388447;0.008840012;0.010278993;0.010278993;0.009230357;0.008618256;0.00942412;0.007981006;0.009692883;0.008579329;0.002532394;0.010503712;0.010360411;0.008862293;0.010402232;0.010054755;0.010198642;0.009382145;0.009699238;0.009264279;;0.009220772;0.009236478;;;;;48;
;;50;0.010202209;0.008771411;0.009984787;0.009984787;0.009206767;0.008752923;0.009709966;0.008053391;0.009396744;0.008882377;0.002663853;0.010403348;0.010166488;0.008831189;0.010508593;0.009323878;0.010095576;0.009889545;0.009870149;0.009401225;;0.009180513;0.009229407;;;;;50;
;;52;0.01027301;0.009172329;0.010122749;0.010122749;0.009519564;0.008027555;0.009529349;0.007747957;0.009424346;0.008348262;0.002774804;0.010367594;0.010162745;0.00889071;0.010728132;0.009427955;0.010092577;0.009546938;0.010147202;0.009455491;;0.009277448;0.009110754;;;;;52;
;;54;0.010521415;0.008891502;0.010307502;0.010307502;0.009109601;0.007416239;0.009263757;0.007661599;0.009895378;0.008642709;0.002763473;0.010158818;0.010079223;0.009324576;0.011096952;0.009447814;0.01005129;0.00999339;0.010147;0.00935666;;0.009323559;0.009120081;;;;;54;
;;56;0.010195131;0.00840841;0.009978467;0.009978467;0.008808014;0.007772663;0.009080911;0.007461194;0.00963979;0.008146677;0.002654212;0.009906968;0.01004915;0.009362008;0.010460752;0.009367195;0.010086067;0.010088803;0.009765974;0.009098696;;0.009071847;0.008959108;;;;;56;
;;58;0.009803985;0.008226794;0.009540051;0.009540051;0.008977933;0.007339608;0.009242231;0.007362843;0.009469261;0.008003676;0.002699387;0.010802447;0.010158018;0.008984012;0.010722276;0.009954753;0.010464833;0.009821104;0.009783541;0.008928833;;0.009086152;0.008896412;;;;;58;
;;60;0.009816794;0.008158429;0.009609847;0.009609847;0.009277715;0.007464805;0.009437443;0.007563204;0.00962507;0.007679351;0.002792909;0.010524412;0.010197195;0.009074089;0.010648078;0.009995438;0.010184613;0.009586915;0.009764952;0.008585462;;0.009135462;0.008824195;;;;;60;
;;62;0.009860709;0.008042774;0.009468458;0.009468458;0.008919216;0.007394097;0.009174339;0.007923344;0.00928103;0.007066178;0.002608657;0.010165765;0.009957128;0.008621726;0.010680539;0.009828064;0.010094171;0.009266252;0.009982096;0.008736782;;0.009002634;0.008651344;;;;;62;
;;64;0.010250091;0.0081277;0.009850388;0.009850388;0.008865122;0.007935353;0.009079625;0.007366376;0.009302715;0.007118617;0.002692676;0.010418108;0.009748725;0.008650778;0.010785268;0.011093754;0.00998334;0.009285233;0.009772053;0.009556084;;0.009033;0.008940239;;;;;64;
;;66;0.010175765;0.008348661;0.009903619;0.009903619;0.008822581;0.008035817;0.009127321;0.00734537;0.009348875;0.007002225;0.00267983;0.009755205;0.009952079;0.008443535;0.01061699;0.011297273;0.009730756;0.009150599;0.00988208;0.009338372;;0.00902399;0.008862068;;;;;66;
;;68;0.010015207;0.008095896;0.00999156;0.00999156;0.008544376;0.007841046;0.009525077;0.007483441;0.009825152;0.00685761;0.003270935;0.010070682;0.010199006;0.008669975;0.010793225;0.011609617;0.010041101;0.009433634;0.009848034;0.009276976;;0.009205367;0.008933044;;;;;68;
;;70;0.010296498;0.007860978;0.009830068;0.009830068;0.008688272;0.007545987;0.009409686;0.007211261;0.00946316;0.006925267;0.002823093;0.00946689;0.009737288;0.008393149;0.010879572;0.011986453;0.009856024;0.009197956;0.009722281;0.008767317;;0.009070594;0.008718533;;;;;70;
;;72;0.010073124;0.007771495;0.009754758;0.009754758;0.008822766;0.007389829;0.009213454;0.007625066;0.009551185;0.007257914;0.003096331;0.009506262;0.009968669;0.008228903;0.010518739;0.010616884;0.01025803;0.009094793;0.009869976;0.008725292;;0.009112703;0.00859712;;;;;72;
;;74;0.010493794;0.007909348;0.009742983;0.009742983;0.00861136;0.006809076;0.009589134;0.007502808;0.009509157;0.007338752;0.003177791;0.009298418;0.009762265;0.00837025;0.010307096;0.00998235;0.009910266;0.009180749;0.009651051;0.008701303;;0.00907549;0.008483604;;;;;74;
;;76;0.010131396;0.00782971;0.009405855;0.009405855;0.009038409;0.006772506;0.009261387;0.007760036;0.009181972;0.007286369;0.003229274;0.008811392;0.009732154;0.008508325;0.010148271;0.010782383;0.010157874;0.009298894;0.010107215;0.008932645;;0.009039381;0.008538812;;;;;76;
;;78;0.010164525;0.007348982;0.009755144;0.009755144;0.009054339;0.006732267;0.009697603;0.008095632;0.009236895;0.007326023;0.004709981;0.00874572;0.009776991;0.008700224;0.010782209;0.009932122;0.010165744;0.009237997;0.009792064;0.009024375;;0.00931355;0.008489849;;;;;78;
;;80;0.009874173;0.007630609;0.009945557;0.009945557;0.009137074;0.006568335;0.009396004;0.00778767;0.009432679;0.007347686;0.005700862;0.008101064;0.009925561;0.008769495;0.010493341;0.009431973;0.010133185;0.009168148;0.009662214;0.008875478;;0.009370065;0.008362602;;;;;80;
;;82;0.01002724;0.007744615;0.009766273;0.009766273;0.009006406;0.006445682;0.009289474;0.00750201;0.009486828;0.007583003;0.006620142;0.00866676;0.010177097;0.008604439;0.011016418;0.009188781;0.01008598;0.009431339;0.009345078;0.009143067;;0.009482094;0.008407597;;;;;82;
;;84;0.01015067;0.007600603;0.009635214;0.009635214;0.008858031;0.006501;0.009557297;0.007366297;0.009482993;0.007550125;0.006952692;0.008804133;0.009856926;0.008437468;0.010926396;0.009335409;0.010031896;0.009277827;0.009745165;0.008721666;;0.009519728;0.008322974;;;;;84;
;;86;0.010278161;0.007414616;0.00997808;0.00997808;0.009180153;0.006649223;0.009499829;0.007511225;0.009401145;0.007327245;0.00831153;0.008125215;0.009738221;0.008346262;0.010795033;0.008299094;0.010034824;0.009341982;0.009731078;0.008761121;;0.009694805;0.008175406;;;;;86;
;;88;0.01015862;0.007118703;0.010161252;0.010161252;0.009041634;0.006419166;0.00926006;0.007142007;0.009371675;0.006689196;0.00933067;0.008248555;0.00956328;0.00782682;0.010357232;0.007196301;0.009840861;0.009038777;0.009456501;0.008848542;;0.009654179;0.007868932;;;;;88;
;;90;0.011269742;0.007953718;0.010743157;0.010743157;0.010092264;0.006989803;0.011223598;0.008465186;0.010290212;0.008860029;0.035247904;0.009979611;0.010609364;0.009095223;0.011329332;0.010293167;0.011397592;0.01062199;0.010403037;0.00980167;;0.01326062;0.009280355;;;;;90;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
experiment 1;surface flight 4%;sample 2;1;;2;;3;;4;;5;;6;;7;;8;;9;;10;;;combined;;;;experiment 1;surface flight 4%;sample 2;
;;grader;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;nucleous;myotubes;;nucelous ;myotubes;;;;;grader;
;;-90;0.009848406;0.010156651;0.010823691;0.010502539;0.010390579;0.012539068;0.010702849;0.00980276;0.010898815;0.009783058;0.010703129;0.00988232;0.010497399;0.008768149;0.010659783;0.008617092;0.010758738;0.009629271;0.010606562;0.010090802;;0.010588995;0.009977171;;;;;-90;
;;-88;0.008808655;0.009420447;0.009566671;0.008449439;0.00951732;0.008229724;0.010194718;0.008671539;0.010076242;0.008056568;0.009416583;0.008614299;0.009486009;0.007614453;0.008944901;0.007812477;0.009611958;0.008782587;0.009848338;0.009284205;;0.00954714;0.008493574;;;;;-88;
;;-86;0.009119677;0.009633286;0.009861571;0.009335175;0.009792544;0.01060649;0.010315573;0.008652121;0.009943517;0.008538575;0.009944017;0.008939689;0.009680083;0.008112913;0.009431933;0.007904982;0.009502373;0.008970496;0.009480834;0.009464294;;0.009707212;0.009015802;;;;;-86;
;;-84;0.009250803;0.00918227;0.009703319;0.009444167;0.010185185;0.009369469;0.010006278;0.008645901;0.010083206;0.008393434;0.010119157;0.008998579;0.009325733;0.008189206;0.009215508;0.007614184;0.009719258;0.008951915;0.009890229;0.009458391;;0.009749868;0.008824752;;;;;-84;
;;-82;0.009238675;0.009679155;0.009924549;0.009082408;0.009951861;0.01000446;0.010502523;0.008869276;0.010478756;0.008682501;0.01015687;0.009242504;0.009850221;0.007986192;0.009369576;0.007535267;0.009828394;0.008835275;0.009874928;0.009331293;;0.009917635;0.008924833;;;;;-82;
;;-80;0.009279973;0.009613191;0.010039422;0.008934757;0.0098324;0.009496217;0.010367291;0.008951081;0.010559466;0.009153026;0.010254569;0.009270568;0.009630888;0.008345123;0.009395312;0.007892899;0.009893559;0.008784641;0.009816167;0.009386795;;0.009906905;0.00898283;;;;;-80;
;;-78;0.008989615;0.009457388;0.009780958;0.008956153;0.010003834;0.008952667;0.01001617;0.009058698;0.010143828;0.009159608;0.009789288;0.009428555;0.009838239;0.008249135;0.009303686;0.008038745;0.009744253;0.008822243;0.010093414;0.009564473;;0.009770329;0.008968767;;;;;-78;
;;-76;0.009022991;0.009221738;0.009717883;0.008861345;0.01007005;0.008433049;0.010468573;0.009038575;0.010557976;0.008931584;0.009740669;0.009648019;0.009952005;0.008498313;0.008943152;0.007916963;0.010106777;0.009065766;0.009829293;0.009435605;;0.009840937;0.008905096;;;;;-76;
;;-74;0.009165794;0.009402132;0.009961302;0.008955674;0.009942582;0.008413193;0.010457931;0.009198772;0.010235994;0.009070143;0.009456802;0.009344697;0.009490802;0.008800339;0.009239448;0.00804797;0.010083182;0.009520745;0.010146986;0.009605582;;0.009818082;0.009035925;;;;;-74;
;;-72;0.008763446;0.009555133;0.009738217;0.008539682;0.010051515;0.008767384;0.010431488;0.008629656;0.010005546;0.008658622;0.009547854;0.009403547;0.009483792;0.008876802;0.009279653;0.00761707;0.010157308;0.009395804;0.010119026;0.009581709;;0.009757785;0.008902541;;;;;-72;
;;-70;0.009017757;0.009316059;0.009810858;0.008850744;0.010122423;0.008623766;0.009934954;0.008947943;0.010238888;0.008903416;0.009553488;0.009191639;0.00964205;0.009237947;0.009171626;0.007578356;0.010225615;0.00912132;0.01001983;0.009784391;;0.009773749;0.008955558;;;;;-70;
;;-68;0.009231735;0.009562815;0.009794637;0.009149721;0.009954179;0.009132011;0.010534338;0.008941269;0.010402752;0.008987369;0.009833994;0.009459948;0.009703391;0.009298529;0.00948867;0.007684613;0.010240927;0.00928075;0.010336639;0.009815254;;0.009952126;0.009131228;;;;;-68;
;;-66;0.008955712;0.009609392;0.009648234;0.009000843;0.009907822;0.009174639;0.010380099;0.008831651;0.010215933;0.00898968;0.010005435;0.009368255;0.009778334;0.009265923;0.009692393;0.007766265;0.010066969;0.009342439;0.009941142;0.009327215;;0.009859207;0.00906763;;;;;-66;
;;-64;0.009124146;0.009077227;0.009306828;0.009034268;0.009936331;0.009316674;0.010500936;0.008807524;0.010161655;0.009153619;0.009913258;0.00934426;0.009850915;0.009071527;0.009773653;0.008064995;0.010212934;0.009099332;0.01009946;0.00959534;;0.009888012;0.009056477;;;;;-64;
;;-62;0.008669096;0.00917918;0.009583019;0.008935842;0.009875325;0.009133253;0.010358284;0.0089911;0.010220203;0.009246861;0.01030153;0.009210872;0.010163277;0.00891583;0.009499731;0.008263227;0.010035146;0.009197916;0.010007815;0.009444966;;0.009871343;0.009051905;;;;;-62;
;;-60;0.009336077;0.009090418;0.009925813;0.009081968;0.009886181;0.009196517;0.010561771;0.009100616;0.010297746;0.009338203;0.009969027;0.009134142;0.010513067;0.009685733;0.009395364;0.008204875;0.009990357;0.009260487;0.009759327;0.00973988;;0.009963473;0.009183284;;;;;-60;
;;-58;0.009248038;0.009328925;0.009969125;0.008708751;0.010002691;0.009572569;0.010567827;0.008680615;0.010059373;0.009573113;0.009887954;0.009182591;0.010464106;0.009126808;0.009345753;0.008251951;0.010169711;0.009151497;0.010042049;0.00960009;;0.009975663;0.009117691;;;;;-58;
;;-56;0.009413797;0.009036627;0.010091724;0.008806418;0.010419512;0.009593084;0.010514733;0.008602599;0.010334568;0.009787072;0.009589356;0.009176893;0.010117241;0.009481535;0.009476962;0.007849821;0.010334503;0.009274314;0.010037511;0.009770725;;0.010032991;0.009137909;;;;;-56;
;;-54;0.00962966;0.008907313;0.010153619;0.009082893;0.010042897;0.009821174;0.010512611;0.008816246;0.010170611;0.009769063;0.009912874;0.009338201;0.010154179;0.009481936;0.009652213;0.007855568;0.010088298;0.009464967;0.010081765;0.009547756;;0.010039873;0.009208512;;;;;-54;
